"","name","type","latitude","longitude","population","year","gas","est_RFNB"
"282","Lennox Island","Inuit","46.600664","-63.855921","542","1979","25.8166666666667","130.745491780966"
"283","Matsqui","Inuit","49.106944444","-122.348055556","242","1979","23.2083333333333","180.944543555003"
"284","Penelakut Tribe","Inuit","48.971618652","-123.655395508","540","1979","23.2083333333333","183.929685817241"
"285","Cheam","Inuit","49.18974","-121.784241","403","1979","23.2083333333333","126.910720538886"
"286","Wawakapewin","Inuit","53.445083861","-89.141571647","474","1979","22.625","172.799223797972"
"287","Eel River Bar First Nation","Inuit","48.036621094","-66.375793457","469","1979","24.375","118.85500520136"
"288","Martin Falls","Inuit","51.656944444","-85.918055556","481","1979","22.625","134.226187886029"
"289","Montagnais de Pakua Shipi","Inuit","51.220031738","-58.649963379","320","1979","27.225","123.197724047386"
"290","Klahoose First Nation","Inuit","50.12805556","-124.9361111","339","1979","23.2083333333333","154.413845623737"
"291","Listuguj Mi'gmaq Government","Inuit","48.012521","-66.697698","336","1979","24.375","129.058094239405"
"292","Tl'azt'en Nation","Inuit","54.653888889","-124.758055556","125","1979","23.2083333333333","195.790007948405"
"293","Cree Nation of Nemaska","Inuit","51.700601609","-76.237895908","484","1979","23.95","125.682818373843"
"294","Conseil des Atikamekw de Wemotaci","Inuit","47.902772735","-73.785592138","137","1979","23.8583333333333","133.054521378361"
"295","Nanoose First Nation","Inuit","49.254394531","-124.129089355","227","1979","23.2083333333333","283.050137281693"
"296","Kwakiutl","Inuit","50.693888889","-127.411944444","500","1979","23.2083333333333","131.499055719872"
"297","Nation Huronne Wendat","Inuit","46.856742505","-71.353924374","341","1979","23.8583333333333","140.967841213303"
"298","Lower Nicola","Inuit","50.138427734","-120.858764648","40","1979","23.2083333333333","137.86306968097"
"299","K'ómoks First Nation","Inuit","49.678237","-124.958389","302","1979","23.2083333333333","273.296417422959"
"300","Tsleil-Waututh Nation","Inuit","49.311299025","-122.989068893","420","1979","23.2083333333333","133.659609053388"
"301","Lake Cowichan First Nation","Inuit","48.82598877","-124.069580078","142","1979","23.2083333333333","148.622038496608"
"302","Tsartlip","Inuit","48.585021973","-123.457275391","550","1979","23.2083333333333","235.801721438465"
"303","Saint Mary's","Inuit","45.97195093","-66.632675405","136","1979","24.375","126.762871629529"
"304","Little Shuswap Lake","Inuit","50.876026808","-119.615824096","309","1979","23.2083333333333","121.408105331901"
"305","Lower Similkameen","Inuit","49.033888889","-119.721944444","395","1979","23.2083333333333","219.220163004713"
"306","Stellat'en First Nation","Inuit","54.061744505","-124.907331563","406","1979","23.2083333333333","199.520903121635"
"307","Inuvik Native","Inuit","68.410217285","-133.814697266","427","1979","19.075","212.65445976994"
"308","Skwah","Inuit","49.176111111","-121.978888889","401","1979","23.2083333333333","208.803269274394"
"309","Albany","Inuit","52.207757","-81.684454","388","1979","23.95","205.753256257643"
"310","Wapekeka","Inuit","53.721191406","-89.538879395","368","1979","22.625","202.933971280039"
"311","Coldwater","Inuit","50.03302002","-120.859680176","520","1979","23.2083333333333","203.712955985855"
"312","Xaxli'p","Inuit","50.736111111","-121.863888889","6","1979","23.2083333333333","198.640515736756"
"313","Toquaht","Inuit","48.993591309","-125.383789063","90","1979","23.2083333333333","200.166867403396"
"314","Campbell River","Inuit","50.03268","-125.257981","506","1979","23.2083333333333","198.075429095468"
"315","Xeni Gwet'in First Nations Government","Inuit","51.420227051","-124.098693848","363","1979","23.2083333333333","218.953974337631"
"316","Seton Lake","Inuit","50.732566391","-122.22924754","456","1979","23.2083333333333","202.68970678337"
"317","Bunibonibee Cree Nation","Inuit","54.948889","-95.261111","279","1979","22.625","204.882121330472"
"318","Esquimalt","Inuit","48.445007324","-123.429992676","275","1979","23.2083333333333","197.055367908666"
"319","Gitxaala Nation","Inuit","53.773986816","-130.438903809","161","1979","23.2083333333333","200.824837964099"
"320","Les Atikamekw de Manawan","Inuit","47.218017578","-74.395996094","252","1979","23.8583333333333","205.707194757341"
"321","Kispiox","Inuit","55.348888889","-127.696111111","109","1979","23.2083333333333","197.61532534259"
"322","Nisga'a Village of New Aiyansh","Inuit","55.197021484","-129.070983887","146","1979","23.2083333333333","203.15811132423"
"323","Millbrook","Inuit","45.331388889","-63.298333333","127","1979","24.5166666666667","201.315648926717"
"324","Namgis First Nation","Inuit","50.596191406","-126.947570801","138","1979","23.2083333333333","212.130020627307"
"325","Kwaw-kwaw-Apilt","Inuit","49.163055556","-121.983055556","374","1979","23.2083333333333","198.355155764021"
"326","Kasabonika Lake","Inuit","53.613055556","-88.661111111","22","1979","22.625","199.459798294521"
"327","Lax Kw'alaams","Inuit","54.551025391","-130.416992188","329","1979","23.2083333333333","196.172681554212"
"328","Skowkale","Inuit","49.136944444","-121.941111111","225","1979","23.2083333333333","200.402436069233"
"329","Upper Nicola","Inuit","50.143432617","-120.282897949","548","1979","23.2083333333333","201.853825549057"
"330","Cook's Ferry","Inuit","50.423034668","-121.317993164","306","1979","23.2083333333333","204.852959235977"
"331","Sechelt","Inuit","49.477399319","-123.745054627","75","1979","23.2083333333333","198.384384301823"
"332","High Bar","Inuit","51.113037109","-122.018066406","35","1979","23.2083333333333","202.953793645662"
"333","Ts'kw'aylaxw First Nation","Inuit","50.885","-121.838055556","421","1979","23.2083333333333","205.657239669954"
"334","Attawapiskat","Inuit","52.92352","-82.423773","316","1979","23.95","195.053846357073"
"335","Tla-o-qui-aht First Nations","Inuit","49.178039551","-125.911071777","13","1979","23.2083333333333","196.142325489542"
"336","Potlotek First Nation","Inuit","45.683837891","-60.76739502","473","1979","25.8166666666667","206.237975277625"
"337","Mohawks of Kanesatake","Inuit","45.483481924","-74.130431116","217","1979","23.8583333333333","206.419362018803"
"338","Homalco","Inuit","49.951938","-125.243754","390","1979","23.2083333333333","128.034123374122"
"339","Tahltan","Inuit","57.909423828","-131.163574219","147","1979","23.2083333333333","133.57274980377"
"340","Kwikwetlem First Nation","Inuit","49.23040509","-122.805099874","517","1979","23.2083333333333","238.455936936782"
"341","Kwikwasut'inuxw Haxwa'mis","Inuit","50.588662375","-126.929522977","284","1979","23.2083333333333","119.937459541085"
"342","Skatin Nations","Inuit","49.941944444","-122.408888889","359","1979","23.2083333333333","184.977272891484"
"343","Glen Vowell","Inuit","55.308055556","-127.683055556","354","1979","23.2083333333333","149.028097725553"
"344","Mowachaht/Muchalaht","Inuit","49.684204102","-126.120605469","434","1979","23.2083333333333","224.571933226359"
"345","Montagnais de Natashquan","Inuit","50.132385254","-61.801574707","16","1979","25.8166666666667","157.572279828269"
"346","Spuzzum","Inuit","49.661193848","-121.413879395","256","1979","23.2083333333333","201.011482474597"
"347","Mamalilikulla-Qwe'Qwa'Sot'Em","Inuit","50.594238281","-126.682312012","356","1979","23.2083333333333","178.707699361306"
"348","Vuntut Gwitchin First Nation","Inuit","67.576388889","-139.823888889","413","1979","19.075","130.890699548728"
"349","Esk'etemc","Inuit","51.788635254","-122.229675293","546","1979","23.2083333333333","151.309693738399"
"350","Nuxalk Nation","Inuit","52.376220703","-126.730407715","118","1979","23.2083333333333","120.209016386833"
"351","?Esdilagh First Nation","Inuit","52.574035645","-122.484985352","163","1979","23.2083333333333","123.801735032325"
"352","Gwichya Gwich'in","Inuit","67.44519043","-133.736572266","382","1979","19.075","188.571788845564"
"353","Ka:'yu:'k't'h'/Che:k:tles7et'h' First Nations","Inuit","50.089233398","-127.305297852","412","1979","23.2083333333333","213.850460640477"
"354","Burns Lake","Inuit","54.238155509","-125.768232123","68","1979","23.2083333333333","130.308954248716"
"355","Sayisi Dene First Nation","Inuit","58.7169444","-98.488888","507","1979","22.625","138.770921576199"
"356","Uchucklesaht","Inuit","49.023803711","-125.040405273","184","1979","23.2083333333333","124.819063449643"
"357","New Westminster","Inuit","49.212777778","-122.917222222","46","1979","23.2083333333333","212.597259921746"
"358","32","First Nations","56.550322","-61.687865","1188","1980","30.6416666666667","226.22213049678"
"359","16","First Nations","55.457954","-60.211485","556","1980","32.4","206.522870613703"
"360","43","First Nations","54.179159","-58.429221","306","1980","32.4","219.656427262008"
"361","36","First Nations","54.908564","-59.770497","206","1980","32.4","215.805236766462"
"362","31","First Nations","55.09036","-59.176172","561","1980","32.4","212.755223749711"
"363","18","First Nations","58.455121","-78.105103","1597","1980","28.8333333333333","209.935938772107"
"364","21","First Nations","62.416667","-77.916667","370","1980","27.2166666666667","210.714923477923"
"365","1","First Nations","68.220102","-134.998551","633","1980","23.0166666666667","205.642483228824"
"366","34","First Nations","69.348467","-124.07021","313","1980","23.0166666666667","207.168834895464"
"367","44","First Nations","71.985123","-125.246483","112","1980","23.0166666666667","205.077396587536"
"368","20","First Nations","63.746693","-68.516967","6699","1980","30.6416666666667","225.955941829699"
"369","3","First Nations","73.037575","-85.148031","823","1980","23.0166666666667","209.691674275438"
"370","6","First Nations","64.317604","-96.022001","1872","1980","23.0166666666667","211.88408882254"
"371","8","First Nations","69.108056","-105.138333","1608","1980","23.0166666666667","204.057335400734"
"372","9","First Nations","64.233304","-76.540568","1363","1980","27.2166666666667","207.826805456167"
"373","10","First Nations","63.346514","-90.736827","313","1980","27.2166666666667","212.709162249409"
"374","11","First Nations","70.483874","-68.519828","934","1980","32.4","204.617292834658"
"375","12","First Nations","64.133739","-83.166893","834","1980","27.2166666666667","210.160078816298"
"376","14","First Nations","76.395732","-82.79391","130","1980","23.0166666666667","208.317616418785"
"377","15","First Nations","68.772735","-81.235208","546","1980","27.2166666666667","219.131988119375"
"378","17","First Nations","69.366849","-81.824419","1454","1980","27.2166666666667","205.357123256089"
"379","26","First Nations","62.847419","-69.869203","455","1980","30.6416666666667","206.461765786589"
"380","28","First Nations","67.815001","-115.136162","1450","1980","23.0166666666667","203.17464904628"
"381","33","First Nations","66.139533","-65.717481","1425","1980","32.4","207.404403561301"
"382","35","First Nations","72.700114","-77.958181","1549","1980","23.0166666666667","208.855793041125"
"383","38","First Nations","67.545148","-64.021831","520","1980","32.4","211.854926728045"
"384","40","First Nations","62.808913","-92.087741","2266","1980","27.2166666666667","205.386351793891"
"385","41","First Nations","66.546565","-86.188196","945","1980","27.2166666666667","209.95576113773"
"386","46","First Nations","56.540775","-79.222418","812","1980","28.8333333333333","212.659207162022"
"387","53","First Nations","62.242523","-92.601676","407","1980","27.2166666666667","202.055813849141"
"388","7","First Nations","66.838889","-108.048611","0","1980","23.0166666666667","203.14429298161"
"389","51","First Nations","67.689851","-107.954525","5","1980","23.0166666666667","213.239942769693"
"390","23","First Nations","61.59626","-71.953886","696","1980","28.9833333333333","213.421329510871"
"391","24","First Nations","60.023415","-70.026235","549","1980","30.6416666666667","135.03609086619"
"392","29","First Nations","58.102996","-68.418839","2375","1980","30.6416666666667","140.574717295838"
"393","30","First Nations","55.27457","-77.763784","657","1980","28.8333333333333","245.45790442885"
"394","37","First Nations","60.037118","-77.26923","1692","1980","28.8333333333333","126.939427033153"
"395","39","First Nations","61.041724","-69.639923","376","1980","30.6416666666667","191.979240383552"
"396","45","First Nations","62.201285","-75.646856","1347","1980","28.9833333333333","156.030065217621"
"397","48","First Nations","58.697407","-69.937393","303","1980","30.6416666666667","231.573900718427"
"398","52","First Nations","56.551953","-76.515001","444","1980","28.8333333333333","164.574247320337"
"399","2","First Nations","60.817681","-78.144241","615","1980","27.2166666666667","208.013449966664"
"400","50","First Nations","70.733333","-117.75","402","1980","23.0166666666667","185.709666853374"
"401","42","First Nations","74.697299","-94.829729","214","1980","23.0166666666667","137.892667040796"
"402","4","First Nations","61.095587","-94.07189","2318","1980","27.2166666666667","158.311661230467"
"403","5","First Nations","59.30574","-69.597489","195","1980","30.6416666666667","127.210983878901"
"404","13","First Nations","68.635556","-95.849722","1279","1980","23.0166666666667","130.803702524393"
"405","22","First Nations","58.711389","-65.992778","874","1980","30.6416666666667","195.573756337632"
"406","27","First Nations","68.534722","-89.825","771","1980","23.0166666666667","220.852428132545"
"407","47","First Nations","69.537378","-93.524968","899","1980","23.0166666666667","137.310921740784"
"408","49","First Nations","69.445358","-133.034181","854","1980","23.0166666666667","145.772889068267"
"409","25","First Nations","60.420298106","-64.831129","0","1980","30.6416666666667","131.821030941711"
"410","19","First Nations","68.354382","-133.690613","3463","1980","23.0166666666667","219.599227413814"
"411","164","First Nations","48.353968","-89.262714","193","1980","27.2166666666667","128.906425756806"
"412","66","First Nations","49.012444","-95.239622","52","1980","27.2166666666667","188.714040343503"
"413","393","First Nations","50.434770016","-90.691783627","207","1980","27.2166666666667","283.766616889818"
"414","250","First Nations","48.38805556","-92.07805556","377","1980","27.2166666666667","161.087925714105"
"415","291","First Nations","47.362299405","-68.296508276","314","1980","27.975","240.4883329223"
"416","356","First Nations","49.403889","-93.893056","51","1980","27.2166666666667","187.420053810284"
"417","585","First Nations","50.416111","-93.185","292","1980","27.2166666666667","134.221333923948"
